2010.01.01,00:00,1.61669,1.61678,1.61659,1.6167,284
2010.01.01,00:05,1.6167,1.61678,1.61665,1.6167,243
2010.01.01,00:10,1.6167,1.61678,1.6166,1.6167,104
2010.01.01,00:15,1.6166,1.61678,1.6166,1.61672,176
2010.01.01,00:20,1.61675,1.61675,1.61655,1.6166,429
2010.01.01,00:25,1.6166,1.61675,1.61655,1.61665,284
2010.01.01,00:30,1.61665,1.61675,1.6165,1.61667,215
2010.01.01,00:35,1.61667,1.6167,1.6166,1.6166,50
2010.01.01,00:40,1.61665,1.6167,1.61665,1.61665,170
2010.01.01,00:45,1.61665,1.61672,1.61662,1.61665,167
2010.01.01,00:50,1.61667,1.61672,1.6166,1.6167,198
2010.01.01,00:55,1.6167,1.61675,1.61665,1.61668,147
2010.01.01,01:00,1.61675,1.61675,1.61638,1.61658,182
2010.01.01,01:05,1.6167,1.61675,1.61645,1.6166,36
2010.01.01,01:10,1.61647,1.61673,1.61645,1.61673,56
2010.01.01,01:15,1.61643,1.61667,1.61643,1.61653,67
2010.01.01,01:20,1.61645,1.61678,1.61635,1.61675,578
2010.01.01,01:25,1.61667,1.6167,1.6166,1.61665,115
2010.01.01,01:30,1.61662,1.61668,1.6166,1.6166,76
2010.01.01,01:35,1.6166,1.6167,1.61658,1.6166,105
2010.01.01,01:40,1.6166,1.61665,1.6166,1.61662,44
2010.01.01,01:45,1.61662,1.6167,1.61662,1.61662,25
2010.01.01,01:50,1.61665,1.61667,1.61647,1.61662,182
2010.01.01,01:55,1.6166,1.61667,1.6165,1.61667,152
2010.01.01,02:00,1.6166,1.61678,1.61655,1.61668,281
2010.01.01,02:05,1.61665,1.61672,1.61662,1.6167,121
2010.01.01,02:10,1.6167,1.61678,1.61662,1.61665,435
2010.01.01,02:15,1.61668,1.61678,1.6166,1.61665,354
2010.01.01,02:20,1.61665,1.61675,1.6166,1.61667,133
2010.01.01,02:25,1.61667,1.61678,1.6166,1.6167,526
2010.01.01,02:30,1.61668,1.61678,1.61662,1.61667,317
2010.01.01,02:35,1.61667,1.61672,1.61665,1.61667,116
2010.01.01,02:40,1.61667,1.61673,1.61665,1.61667,196
2010.01.01,02:45,1.61667,1.61678,1.6166,1.61665,596
2010.01.01,02:50,1.61665,1.61678,1.61662,1.61665,540
2010.01.01,02:55,1.61673,1.61678,1.6166,1.61675,640
2010.01.01,03:00,1.61675,1.61678,1.6165,1.61661,548
2010.01.01,03:05,1.6161,1.61675,1.61605,1.61667,963
2010.01.01,03:10,1.61667,1.61678,1.61662,1.61668,511
2010.01.01,03:15,1.61665,1.61678,1.61665,1.61665,598
2010.01.01,03:20,1.61665,1.61679,1.6166,1.61671,303
2010.01.01,03:25,1.61671,1.61681,1.61607,1.61675,489
2010.01.01,03:30,1.61678,1.61678,1.61665,1.6167,1103
2010.01.01,03:35,1.61673,1.61678,1.61665,1.61673,520
2010.01.01,03:40,1.61675,1.61678,1.61662,1.61669,148
2010.01.01,03:45,1.61669,1.6167,1.61617,1.61659,284
2010.01.01,03:50,1.61671,1.61676,1.616,1.61603,318
2010.01.01,03:55,1.61613,1.61667,1.61598,1.61608,742
2010.01.01,04:00,1.61675,1.61678,1.61667,1.6167,989
2010.01.01,04:05,1.61663,1.61685,1.61622,1.61665,903
2010.01.01,04:10,1.61663,1.61679,1.6161,1.6161,296
2010.01.01,04:15,1.61608,1.6167,1.61601,1.61618,488
2010.01.01,04:20,1.61615,1.61678,1.61615,1.6167,641
2010.01.01,04:25,1.6167,1.61678,1.61652,1.61661,469
2010.01.01,04:30,1.61619,1.61678,1.61619,1.61673,687
2010.01.01,04:35,1.61673,1.61678,1.6167,1.6167,438
2010.01.01,04:40,1.6167,1.61677,1.61662,1.61662,388
2010.01.01,04:45,1.61662,1.61672,1.61615,1.61657,296
2010.01.01,04:50,1.61659,1.61667,1.61614,1.61655,390
2010.01.01,04:55,1.61657,1.61665,1.61607,1.61616,273
2010.01.01,05:00,1.61619,1.6167,1.61607,1.61638,520
2010.01.01,05:05,1.6164,1.6166,1.61612,1.61647,350
