2010.01.01,00:00,1.61669,1.61678,1.6165,1.61668,2467
2010.01.01,01:00,1.61675,1.61678,1.61635,1.61667,1618
2010.01.01,02:00,1.6166,1.61678,1.61655,1.61675,4255
2010.01.01,03:00,1.61675,1.61681,1.61598,1.61608,6527
2010.01.01,04:00,1.61675,1.61685,1.61601,1.61616,6258
2010.01.01,05:00,1.61619,1.61678,1.616,1.61667,12740
2010.01.01,06:00,1.61673,1.61696,1.61613,1.61678,17972
2010.01.01,07:00,1.61672,1.61686,1.61603,1.61672,31117
2010.01.01,08:00,1.61672,1.61693,1.6159,1.6167,23103
2010.01.01,09:00,1.61662,1.61678,1.61582,1.61667,24000
2010.01.01,10:00,1.61667,1.61678,1.61598,1.6167,24117
2010.01.01,11:00,1.6167,1.61678,1.61601,1.6167,18379
2010.01.01,12:00,1.6167,1.61682,1.61606,1.61612,19679
2010.01.01,13:00,1.61612,1.61681,1.61605,1.6167,23095
2010.01.01,14:00,1.61672,1.61678,1.61662,1.6167,20865
2010.01.01,15:00,1.6167,1.61678,1.61658,1.61672,23222
2010.01.01,16:00,1.61672,1.6169,1.61487,1.61666,11939
2010.01.01,17:00,1.61662,1.61686,1.61596,1.616,5416
2010.01.01,18:00,1.61602,1.61678,1.61596,1.61673,2702
2010.01.01,19:00,1.61673,1.61678,1.61662,1.6167,3792
2010.01.01,20:00,1.6167,1.61675,1.61662,1.61667,1864
2010.01.01,21:00,1.61667,1.61678,1.61614,1.61614,2563
2010.01.03,22:00,1.61034,1.6132,1.61023,1.61205,3286
2010.01.03,23:00,1.61205,1.6152,1.612,1.61375,6623
2010.01.04,00:00,1.6137,1.61455,1.6105,1.612,9985
2010.01.04,01:00,1.612,1.612,1.60885,1.609,8490
2010.01.04,02:00,1.60895,1.6119,1.6088,1.6111,3947
2010.01.04,03:00,1.6111,1.6112,1.6071,1.60885,3487
2010.01.04,04:00,1.60905,1.6102,1.60815,1.60905,3520
2010.01.04,05:00,1.609,1.61,1.6084,1.60945,4278
2010.01.04,06:00,1.6094,1.6107,1.6072,1.60875,6550
2010.01.04,07:00,1.60885,1.6111,1.60575,1.60975,18883
2010.01.04,08:00,1.60975,1.61575,1.609,1.61515,26603
2010.01.04,09:00,1.6152,1.62125,1.6152,1.62045,30354
2010.01.04,10:00,1.62045,1.62415,1.61675,1.6175,26571
2010.01.04,11:00,1.6175,1.6227,1.6175,1.62205,31061
2010.01.04,12:00,1.6221,1.62235,1.6138,1.6147,37124
2010.01.04,13:00,1.61465,1.6177,1.6141,1.6162,27114
2010.01.04,14:00,1.6162,1.6195,1.61535,1.6164,27572
2010.01.04,15:00,1.6164,1.619,1.61145,1.61195,38173
2010.01.04,16:00,1.61195,1.61315,1.60845,1.61065,21769
2010.01.04,17:00,1.61065,1.61255,1.6105,1.61255,11282
2010.01.04,18:00,1.61255,1.613,1.60975,1.60975,7909
2010.01.04,19:00,1.6098,1.6121,1.6092,1.60925,7317
2010.01.04,20:00,1.6093,1.6105,1.6091,1.61005,6122
2010.01.04,21:00,1.61005,1.6101,1.60815,1.6082,2967
2010.01.04,22:00,1.6082,1.60985,1.60815,1.609,1032
2010.01.04,23:00,1.60895,1.61135,1.60835,1.61125,2370
2010.01.05,00:00,1.61125,1.6137,1.61025,1.61055,5016
2010.01.05,01:00,1.61045,1.61055,1.6066,1.60785,7035
2010.01.05,02:00,1.60785,1.60955,1.60695,1.60935,9012
2010.01.05,03:00,1.60935,1.60985,1.6084,1.60865,6040
2010.01.05,04:00,1.60865,1.61155,1.60855,1.60865,6855
2010.01.05,05:00,1.60865,1.614,1.60785,1.61325,6742
2010.01.05,06:00,1.61325,1.6153,1.6113,1.6151,7169
2010.01.05,07:00,1.615,1.6153,1.60915,1.6099,19959
2010.01.05,08:00,1.61005,1.61035,1.6027,1.60435,30078
2010.01.05,09:00,1.6044,1.6084,1.60375,1.60505,30081
2010.01.05,10:00,1.60505,1.60535,1.5993,1.6001,24431
2010.01.05,11:00,1.6,1.60265,1.5988,1.60125,20789
2010.01.05,12:00,1.6012,1.60545,1.60105,1.60365,19057
2010.01.05,13:00,1.60365,1.6047,1.6005,1.60375,28871
2010.01.05,14:00,1.60375,1.6049,1.60155,1.6045,34693
2010.01.05,15:00,1.6044,1.607,1.6021,1.6031,32080
2010.01.05,16:00,1.60315,1.6049,1.5986,1.6007,29551
2010.01.05,17:00,1.6007,1.60115,1.5986,1.6003,15697
2010.01.05,18:00,1.60025,1.6004,1.5965,1.5975,23875
2010.01.05,19:00,1.5975,1.6002,1.59735,1.6,14016
2010.01.05,20:00,1.60005,1.60065,1.59935,1.59945,7909
2010.01.05,21:00,1.59945,1.60045,1.59885,1.599,2740
2010.01.05,22:00,1.59895,1.5998,1.59814,1.59865,1305
2010.01.05,23:00,1.59865,1.59915,1.5971,1.59885,6808
2010.01.06,00:00,1.59885,1.5992,1.59435,1.59645,10648
2010.01.06,01:00,1.59655,1.60045,1.59575,1.59915,13309
2010.01.06,02:00,1.5992,1.5997,1.59765,1.59845,9450
2010.01.06,03:00,1.59845,1.59885,1.59745,1.59805,6447
2010.01.06,04:00,1.59805,1.59875,1.5975,1.59795,3634
2010.01.06,05:00,1.5981,1.5983,1.59545,1.59635,7601
2010.01.06,06:00,1.5964,1.59845,1.595,1.59735,12131
2010.01.06,07:00,1.59735,1.60285,1.59585,1.6016,21583
2010.01.06,08:00,1.6016,1.60635,1.60095,1.60405,22704
2010.01.06,09:00,1.60405,1.60615,1.60045,1.60215,24966
2010.01.06,10:00,1.60225,1.60265,1.59855,1.601,23586
2010.01.06,11:00,1.60105,1.6013,1.5978,1.5982,16358
2010.01.06,12:00,1.5982,1.59915,1.5959,1.5966,24759
2010.01.06,13:00,1.5965,1.59905,1.5963,1.59685,27936
2010.01.06,14:00,1.59685,1.5986,1.5937,1.5948,33214
2010.01.06,15:00,1.5948,1.6,1.5943,1.5998,36895
2010.01.06,16:00,1.5998,1.6043,1.59945,1.6014,26993
2010.01.06,17:00,1.6014,1.60155,1.59815,1.5995,20553
2010.01.06,18:00,1.59955,1.5996,1.5973,1.59905,17588
2010.01.06,19:00,1.599,1.6025,1.599,1.5998,29918
2010.01.06,20:00,1.59965,1.6022,1.59955,1.60215,20719
2010.01.06,21:00,1.60215,1.60325,1.60065,1.6017,4870
2010.01.06,22:00,1.6017,1.6023,1.60009,1.60065,1662
2010.01.06,23:00,1.6008,1.60225,1.6005,1.60205,1897
2010.01.07,00:00,1.602,1.60585,1.60195,1.6033,6305
2010.01.07,01:00,1.6033,1.6033,1.6011,1.6025,3656
2010.01.07,02:00,1.6025,1.6025,1.5997,1.6001,5139
2010.01.07,03:00,1.6001,1.60155,1.5993,1.6012,3321
2010.01.07,04:00,1.6013,1.6019,1.6003,1.6003,4125
2010.01.07,05:00,1.6003,1.6005,1.59685,1.5974,5155
2010.01.07,06:00,1.59735,1.6,1.5957,1.5968,7461
2010.01.07,07:00,1.5968,1.59845,1.593,1.5952,17687
2010.01.07,08:00,1.5952,1.597,1.5912,1.5924,22559
2010.01.07,09:00,1.5924,1.59525,1.59185,1.5935,23185
2010.01.07,10:00,1.5934,1.59455,1.59065,1.59215,33035
2010.01.07,11:00,1.5922,1.59305,1.5897,1.5909,29387
2010.01.07,12:00,1.59095,1.593,1.5896,1.59045,22161
2010.01.07,13:00,1.5905,1.5926,1.58965,1.5923,33318
2010.01.07,14:00,1.5923,1.59565,1.59145,1.5921,41963
2010.01.07,15:00,1.59205,1.59455,1.59125,1.5935,41622
2010.01.07,16:00,1.5935,1.5942,1.59035,1.591,20458
2010.01.07,17:00,1.591,1.59465,1.591,1.5942,17877
2010.01.07,18:00,1.59425,1.5943,1.59255,1.5929,10214
2010.01.07,19:00,1.5929,1.5951,1.59265,1.5942,11817
