2012.01.01,20:00,1.54957,1.55121,1.54841,1.55011,3269
2012.01.02,00:00,1.55011,1.55176,1.54989,1.55083,9972
2012.01.02,04:00,1.55083,1.55186,1.54841,1.54947,11071
2012.01.02,08:00,1.54947,1.55429,1.54916,1.55028,15553
2012.01.02,12:00,1.55028,1.55135,1.54671,1.5469,12474
2012.01.02,16:00,1.5469,1.55129,1.54689,1.55007,6533
2012.01.02,20:00,1.55007,1.55199,1.54902,1.55162,5127
2012.01.03,00:00,1.55163,1.5536,1.55047,1.55281,17617
2012.01.03,04:00,1.55281,1.5593,1.55278,1.55768,43629
2012.01.03,08:00,1.55769,1.56241,1.5558,1.56093,79719
2012.01.03,12:00,1.56093,1.56398,1.5569,1.56357,77539
2012.01.03,16:00,1.56363,1.56694,1.56328,1.56496,60001
2012.01.03,20:00,1.56491,1.56552,1.56381,1.56444,21245
2012.01.04,00:00,1.56444,1.56469,1.56272,1.56423,30669
2012.01.04,04:00,1.56421,1.56641,1.56293,1.5644,39753
2012.01.04,08:00,1.5644,1.56686,1.55966,1.55966,88068
2012.01.04,12:00,1.55963,1.56366,1.5579,1.56083,96823
2012.01.04,16:00,1.5608,1.56466,1.55959,1.56103,61092
2012.01.04,20:00,1.56103,1.5624,1.56069,1.56082,23900
2012.01.05,00:00,1.56085,1.56164,1.56021,1.56063,33183
2012.01.05,04:00,1.56061,1.5618,1.55881,1.56108,45781
2012.01.05,08:00,1.56105,1.56287,1.5513,1.5521,97200
2012.01.05,12:00,1.5521,1.5534,1.5467,1.54801,92565
2012.01.05,16:00,1.54805,1.55016,1.54693,1.54842,52336
2012.01.05,20:00,1.54841,1.55024,1.54798,1.54979,23803
2012.01.06,00:00,1.5498,1.55072,1.54946,1.55068,19532
2012.01.06,04:00,1.55066,1.55167,1.54754,1.55022,44738
2012.01.06,08:00,1.55022,1.55253,1.54821,1.54984,85490
2012.01.06,12:00,1.54982,1.5506,1.5375,1.54079,103408
2012.01.06,16:00,1.5408,1.54339,1.54057,1.5424,59121
2012.01.06,20:00,1.54249,1.54336,1.54164,1.54248,10610
2012.01.08,20:00,1.5423,1.54291,1.53984,1.54159,12578
2012.01.09,00:00,1.54159,1.54248,1.5395,1.54051,28684
2012.01.09,04:00,1.5405,1.5447,1.54041,1.54273,39116
2012.01.09,08:00,1.54273,1.54582,1.54248,1.54414,80293
2012.01.09,12:00,1.54414,1.54695,1.54217,1.54449,87643
2012.01.09,16:00,1.54449,1.54538,1.54189,1.54385,54748
2012.01.09,20:00,1.54384,1.54675,1.54384,1.54558,27604
2012.01.10,00:00,1.54558,1.54762,1.54514,1.54692,28555
2012.01.10,04:00,1.54692,1.54846,1.54543,1.54588,38005
2012.01.10,08:00,1.54588,1.55002,1.5446,1.54608,93001
2012.01.10,12:00,1.54609,1.54977,1.54574,1.5487,88702
2012.01.10,16:00,1.54867,1.54964,1.54721,1.54851,55890
2012.01.10,20:00,1.54847,1.54908,1.5465,1.54707,23389
2012.01.11,00:00,1.54706,1.54711,1.54467,1.54561,30402
2012.01.11,04:00,1.54561,1.54685,1.54524,1.54634,37280
2012.01.11,08:00,1.54636,1.54875,1.53727,1.53884,90965
2012.01.11,12:00,1.53884,1.54032,1.53398,1.53554,97219
2012.01.11,16:00,1.53553,1.53583,1.5309,1.53164,65609
2012.01.11,20:00,1.53162,1.53345,1.53161,1.53335,24781
2012.01.12,00:00,1.53335,1.53341,1.53124,1.53244,32838
2012.01.12,04:00,1.53244,1.5336,1.5283,1.52915,42192
2012.01.12,08:00,1.52914,1.53549,1.5279,1.53494,95835
2012.01.12,12:00,1.53497,1.53672,1.53108,1.53192,108377
2012.01.12,16:00,1.53194,1.53459,1.53167,1.53413,60718
2012.01.12,20:00,1.53413,1.53453,1.5326,1.53401,25936
2012.01.13,00:00,1.53401,1.53444,1.53351,1.53363,29675
2012.01.13,04:00,1.53365,1.54093,1.53349,1.53928,54548
2012.01.13,08:00,1.53932,1.53941,1.53213,1.53297,97665
2012.01.13,12:00,1.53296,1.53526,1.52336,1.52839,110904
2012.01.13,16:00,1.52847,1.5306,1.52781,1.53016,61371
2012.01.13,20:00,1.53016,1.5329,1.52994,1.53163,15934
2012.01.15,20:00,1.52775,1.5301,1.52749,1.53009,8243
2012.01.16,00:00,1.53009,1.53132,1.52872,1.53115,30452
2012.01.16,04:00,1.53113,1.53273,1.5298,1.53115,45178
2012.01.16,08:00,1.53115,1.53288,1.52817,1.53094,85629
2012.01.16,12:00,1.53093,1.53273,1.53031,1.53269,55433
2012.01.16,16:00,1.53269,1.53522,1.53155,1.53213,34613
2012.01.16,20:00,1.53213,1.53266,1.53093,1.53204,11710
2012.01.17,00:00,1.53204,1.5368,1.53162,1.53618,42492
2012.01.17,04:00,1.53618,1.5387,1.53583,1.53695,47406
2012.01.17,08:00,1.53695,1.53974,1.53545,1.53693,79749
2012.01.17,12:00,1.53698,1.54039,1.5335,1.53547,89694
2012.01.17,16:00,1.53547,1.5366,1.53223,1.53259,44606
2012.01.17,20:00,1.53259,1.53386,1.53209,1.53383,22640
2012.01.18,00:00,1.53382,1.53541,1.53297,1.53537,36081
2012.01.18,04:00,1.53537,1.53775,1.53336,1.53674,39575
2012.01.18,08:00,1.53674,1.53878,1.5327,1.53694,93944
2012.01.18,12:00,1.53686,1.54371,1.53415,1.54063,102439
2012.01.18,16:00,1.54064,1.54371,1.53962,1.5427,64518
2012.01.18,20:00,1.5427,1.54414,1.54238,1.54276,27422
2012.01.19,00:00,1.54276,1.54454,1.542,1.54392,34166
2012.01.19,04:00,1.54394,1.54408,1.54154,1.54243,37131
2012.01.19,08:00,1.54244,1.54589,1.5415,1.54398,90025
2012.01.19,12:00,1.54394,1.54877,1.54327,1.54704,87012
2012.01.19,16:00,1.54718,1.54852,1.54563,1.54669,63211
2012.01.19,20:00,1.54669,1.54922,1.54659,1.54823,28448
2012.01.20,00:00,1.54825,1.54954,1.54799,1.54874,29021
2012.01.20,04:00,1.54874,1.55008,1.54834,1.54896,37207
2012.01.20,08:00,1.54893,1.54958,1.545,1.54663,84256
2012.01.20,12:00,1.54663,1.554,1.54593,1.55243,93222
2012.01.20,16:00,1.55243,1.55468,1.5521,1.55398,52595
2012.01.20,20:00,1.55396,1.55765,1.55396,1.55738,14052
2012.01.22,20:00,1.55535,1.55655,1.55394,1.55425,8382
2012.01.23,00:00,1.55426,1.55542,1.55269,1.5543,30776
2012.01.23,04:00,1.5543,1.55567,1.55313,1.55406,33809
2012.01.23,08:00,1.55406,1.55829,1.55164,1.55672,90566
2012.01.23,12:00,1.55672,1.56019,1.5544,1.55942,88727
2012.01.23,16:00,1.55942,1.55959,1.55521,1.55598,59037
2012.01.23,20:00,1.556,1.55778,1.55542,1.55765,24872
2012.01.24,00:00,1.55772,1.55795,1.55368,1.55434,25298
2012.01.24,04:00,1.55436,1.55701,1.55381,1.55606,42484
2012.01.24,08:00,1.55607,1.5588,1.55327,1.55625,94838
2012.01.24,12:00,1.55625,1.55988,1.55582,1.55862,92884
2012.01.24,16:00,1.55862,1.56138,1.55814,1.56016,55651
2012.01.24,20:00,1.56014,1.56277,1.56009,1.56239,21174
2012.01.25,00:00,1.56235,1.56261,1.56047,1.56144,31553
2012.01.25,04:00,1.56146,1.56178,1.55874,1.56074,39135
2012.01.25,08:00,1.56074,1.56132,1.55314,1.55722,98053
2012.01.25,12:00,1.55727,1.56033,1.55508,1.55847,84925
2012.01.25,16:00,1.55845,1.56543,1.55527,1.56452,82321
2012.01.25,20:00,1.5645,1.56784,1.56362,1.56565,33226
2012.01.26,00:00,1.56565,1.56609,1.565,1.56552,25052
2012.01.26,04:00,1.56552,1.56758,1.5652,1.56619,41042
2012.01.26,08:00,1.56619,1.5718,1.56614,1.56793,98533
